path,category,extension,size_bytes,lines,sha256,status_hint,recommended_action,priority,confidence,evidence_flags,rationale
scripts/ahrefs-analyze.mjs,scripts,.mjs,12197,317,68ca31abb6bac102b5732c39fb1b40a4ac3f2dd7ba66e812f00128c5ed1cd9b5,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/update-allanamiento-db.ts,scripts,.ts,877,29,cd3114f3225b16b15fc8e194b49566e3364ecb23177b2cdf5e1c5a1324603435,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/screenshot-audit.cjs,scripts,.cjs,1562,41,316a9368cbec7298f7ab56bb4c422ea07e22115267afc2f0f012be1efaab7fba,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/update-prescripcion-db.ts,scripts,.ts,877,29,1db543c501e61927d43333164dd7dac4769bb2a47e45027ab496b82434ee82d9,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/fase3e-validar-produccion.mjs,scripts,.mjs,12453,314,d6e0bf46a8608bae364efe53d199662eccb1191106c8e06d5e63a7c424239ed6,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/prestaciones_original.html,scripts,.html,8694,1,ef24ce55789f5163a38ead06175f30ea16cf9071d809634c9820db8ece623f49,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/cleanup-e2e-users.mjs,scripts,.mjs,1856,48,463970243ae9a632ee108c9f62e9be0c6786d55ffc8a5a78a2f5e7d971f0a8b2,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/allanamiento_original.html,scripts,.html,5695,46,4f65b8830235ffa45fdf8c6cc312435117420d06bc99e39d0921a38f3cf7a466,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/seo-update-ctas-tracking.ts,scripts,.ts,1753,46,0048fcada24f6cc181cb8db0d0668e9098f3b6afe605ce1981427bc21ac6eec5,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/inspect-urls.mjs,scripts,.mjs,2373,47,a8568b377ab93791dfbef6097162ffd5454f072d9429b4b80b794be6f6a74e99,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/check-delitos-articulos.mjs,scripts,.mjs,1234,27,ff1e0e15efb21ffe51dbcfeb23b64df819496688ed6e1e1aba3b3577539c8e8f,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/submit-indexnow.mjs,scripts,.mjs,25512,631,f366f86075e3e290077be7bcfc6d20119097896ae80d7c19bac69317441db22f,review,MANTENER_Y_PLANIFICAR_REFACTORIZACION,P2,Alta,large_file:631_lines,Supera el presupuesto recomendado de tamaño; candidato a modularización.
scripts/analytics-validate.mjs,scripts,.mjs,1954,45,1eec3188e80b22019c87693395ab830dc36a5a04d55c2840d563d83eb676d310,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase6c-inventory.ts,scripts,.ts,2586,68,a7581de36acdf925db2db0ead45398056ff30b97532dd09e46d45be31d4f7280,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/fase5a-extraer-claims.ts,scripts,.ts,23661,606,48dbe4b6c93a4805959df82a06c99a2af433d6bd1207a8db359c7bd30b08d4f9,review,MANTENER_Y_PLANIFICAR_REFACTORIZACION,P2,Alta,large_file:606_lines,Supera el presupuesto recomendado de tamaño; candidato a modularización.
scripts/fase7c-revalidacion-global.ts,scripts,.ts,7446,221,d9f171054dfc7de3573379c0f5f5e11078a9e0cf2c9d80c386ecfc8472b87e04,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/playwright-audit.mjs,scripts,.mjs,6183,207,e2280a85e88f26728a685a9c98dc662c6d305feea818bfc76bda569e3f444d4b,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/auth-google-cli.mjs,scripts,.mjs,4049,112,58349b0c00dc593bcbaf6385a2e1d6ed226cfae8685c147de453b8e06ddf7cef,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/seo-content-audit.ts,scripts,.ts,18172,434,54f95830a67d5fc1304826b9d22b7585d22faf68cafa3f59994f29ca72d8dbf3,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/audit-internal-links.ts,scripts,.ts,3958,90,a409206b1f68e29b3f87102b8aeffe9ff67b94f18a4b567a9ff4309d8e4f1594,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase3-migrate.ts,scripts,.ts,1749,45,e2e2c3ec294f2639a82013259274174aa56e7ac572b81979e20d1c7d21471f12,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/fix-long-metas.ts,scripts,.ts,7492,229,b61257647deff9a052de3c896a3bed587f520f8bbe84e48eef1d21a8caa867f8,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/dump-target-posts.ts,scripts,.ts,1049,35,bb6b6b61a24e0d570de65ca6e2f82d9b91ff4188ab42e5e39f18bfbd15f224c0,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/fase4b-validacion-produccion.ts,scripts,.ts,11297,279,26466ae281f9bae41e3b902bbb052dbb726ed7e11c7c936b5fc4264d17555972,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/prescripcion_modified.html,scripts,.html,8645,50,c803d9f4d1894e712d87c24100a7917578a0a82cb2cbb0c7fa727340b049829b,review,DEDUPLICAR_CON_RUTA_CANONICA,P2,Alta,duplicado_exact:DUP-39,Contenido byte-idéntico a otro archivo; elegir una copia canónica.
scripts/edit-prescripcion.js,scripts,.js,2852,42,8c40bbb058e81f535ba57ee3a443502e3fb085fbd2a0f432db44ab90c7caf928,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/seo-collect-authenticated.mjs,scripts,.mjs,5145,156,eabd32b012ffa7782d000a6a5f83a3b94fa56bd5d750bbda1508f020b059304c,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/edit-domesticas.js,scripts,.js,3204,40,ac1dcd8b35c5797d730b9a4c07e702b8a03c7daa99efd2e6f19f8257686168dc,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/check-db-state.ts,scripts,.ts,2104,54,b515f74b10f19b90147230b8504dad031083ea39c77c77ef936e8b6505fb0af9,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase3c-art71-bodies.ts,scripts,.ts,4964,111,dda5e94410a28e347e1ce9c531e48ec45f798bd2dae100cee8b60d3d4773c3c0,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/debug-body-text.ts,scripts,.ts,1801,51,882fb5af4850025972121f0d77c8ef66f6ea8a1c70944d62a8aa6d7dd9e2ef34,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/list-tables.mjs,scripts,.mjs,898,26,5c23f030e13f7ef7b254f675257814fb0cb5e0a067448100cd464a4eabdfecc2,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/debug-auto-linker.ts,scripts,.ts,1180,32,62eca461b4daea829aaf1a0cee0e0b58871b62cbed03f7828dba17d8230c8cf3,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/edit-allanamiento.js,scripts,.js,3132,38,6af37f44a9fef52839c86daaa8879ce65d9c8b9b9b45fe025535630f1051d725,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/fase5a-aplicar-correcciones.ts,scripts,.ts,5381,166,6b3a20aee0556a7e3d439d1d363a92bcc3d04b5e7fd97e4088d066385bf5a119,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/migrate-links-direct.ts,scripts,.ts,7169,156,c3e82348d62d73a077e9603c4f315a17274706494494dff3794abdc10c20d49f,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/optimizar-seo-articulos-criticos.ts,scripts,.ts,12968,255,5d2d6c56c1840d6374fbf1b3fbdb394bed301f80c22174717a3e4156d93d9752,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase3c-desbloquear.ts,scripts,.ts,12974,245,45e5acd4924f3f026f7a7f8d54d009adebddf7d305812c656ad226a47f5fb660,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase4a-auditar-seo.ts,scripts,.ts,10221,228,cabf4a20f3ee3724158dc4debcd78f476cccaa69bff15b975893681426852fdf,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase6-lote-aplicar-correcciones.ts,scripts,.ts,1188,42,52fe33d9e673a40e024e859e4cd40f9a51d7def56a1c9739790d8e63a3c2cb5b,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/rag-indexar.ts,scripts,.ts,23097,593,c896d39964f10a547495f36652994d98007ad53f8c178e0a36057c3e7a8f32c3,review,MANTENER_Y_PLANIFICAR_REFACTORIZACION,P2,Alta,large_file:593_lines,Supera el presupuesto recomendado de tamaño; candidato a modularización.
scripts/fase6-lote-setup.ts,scripts,.ts,2137,67,32ba2eb226d7c6105233cb199e7ee9123ad2706d04944b85b042bb881f31b499,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/fase6-calculate-inventory.ts,scripts,.ts,1725,55,e86abf3ab14d6ad19611e6c0b2ddd30a04c516bd0ef102f4d9165beccd66f6c9,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/gen-favicon.mjs,scripts,.mjs,3970,105,dc93a1b6ddcf4153dca6ecb94d85c54abe96bb84546aa708e7cd933808896dea,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/seo-health-check.mjs,scripts,.mjs,18309,443,4effc225715bed8f638ad19d1c3fcbc021a63d29ec100751a2e5322b528bd31b,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/auth-generate-links.mjs,scripts,.mjs,5289,129,49fe43db73c1e4964d6aadf0d207e37d059161106250669d76c00a0c3165bda4,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/submit-sitemap-gsc.mjs,scripts,.mjs,4174,111,12b764f96ae87fc7fb0cc88b338a72292d0137ee15a8dd40ef685fe64fc1aa33,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase6-lote-db.ts,scripts,.ts,858,30,75b73c1841c6d29c90cb5ca7a322e51d4aaddc6c9dde4ea1dc2c8e8a7350e8f3,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/fase6-extract-bodies.ts,scripts,.ts,711,19,8cac2ae6d82c913e7d1bb2d95e97a3592b94096ba7bedca512a3f2315918ca8e,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/verify-chunks.mjs,scripts,.mjs,3407,98,e114654540d8d06165cf2f5d6ee1cef953556645475cd8914d0ad77cbf603f49,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase7c-corregir-servicios-legales.ts,scripts,.ts,2173,52,9cc998f07acfc950825a2aeeb04841d5c35b3b5c25c99b90818421fb7b8e5451,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/fase3-reclasificar-lote1.ts,scripts,.ts,10740,325,2c53dfba5c50171465b82dfa3c3a8655b5bce315383dee48e18289d75ef3024b,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase7-extraer-inventario.ts,scripts,.ts,6208,184,6a8fae95e4a61980f90c8400c071a79345e0c2d817ec5d52dcfd87a518789746,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/fase6-inventario.ts,scripts,.ts,2877,80,f87474304265e63b5f53f4c2939bd45d658adfc37b81ed4ff4c3be56f3dda63f,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/seo-indexability.ts,scripts,.ts,5237,156,9a110a9f2768171f7eaab5b4209f22e4a0e83ebb2943624dc53ba2bb0306b68d,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/edit-pension-surgical.js,scripts,.js,3023,38,b885b85bba74fe3b61c2f82f544f08dee1673b72ab711285770e9dbedb36cd5a,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/fix-long-titles.ts,scripts,.ts,10024,273,b5d0bf2c9b2cde1a10ba25261ade38d4043879b194535a26ed845cc01b360f18,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/optimizar-ctr-articulos-prioritarios.mjs,scripts,.mjs,6720,151,bb35bad75a5ea01293c61342aff461e39f1ae7385b4ac894a99a596300187c73,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/bing-site-explorer.mjs,scripts,.mjs,5795,164,96cdb508be7183babf6f87116d97dc51e0c3a14a26c798318f0e7c36e4e8a031,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/generate-indexability.mjs,scripts,.mjs,4212,127,07285d6343af49d40bbc9df3774272f4f5bbd5e77508c1e0a55c14e0fafadb01,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/mcp-diag.cjs,scripts,.cjs,3255,115,e9a35aeba14830457b8afd6803ac2169c68db9584edb6767897223d9f30f6aa7,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase3b-auditar-seo.ts,scripts,.ts,2631,71,4f421ec5d6245d447eb0ffe2295ee45af17a500d735fc926fd13509948049dfd,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/normalizar-blog.ts,scripts,.ts,14764,408,257a26253feadc92f4b87360be0da9759fff8e07ae17f0933e3fddeeb425ee37,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/corregir-p0-db.ts,scripts,.ts,6909,128,0c84c5c6a9a5530687a35f66b9747dcb01383dc91c243b69748ccceae59ca54d,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/pension_modified.html,scripts,.html,8781,10,ef01e304a6779366c2c510fbc07debaa5bbba43c07ace861874c800827573410,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/seo-upgrade-meta-fase2.ts,scripts,.ts,3634,84,732711ac86a3dbb9e499ea1f3b99bf10152c479d033d1a64fa09fde5e761eeb9,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/domesticas_original.html,scripts,.html,6057,52,9de58747a7623520746676cab9966476940c475159057ee850db607194c8eeab,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase6-snapshot-neon.ts,scripts,.ts,2187,64,99c3abe7f3590a4b0101d017686b4c0d10efef33c0da411219ef52281c7cfd4c,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/audit-canibalizacion.ts,scripts,.ts,2648,74,70b4d9650f5f4e84b9d5139740e8b1109574bf9a640e41f0fdddd64b95c409a4,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase4b-aplicar-estados-db.ts,scripts,.ts,5170,142,0c4902dd0143fd08d49c59509471afbf2f24da368da6bf8e15413375e3212dfa,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/ajustar-seo-residual-blog.ts,scripts,.ts,6084,118,a53e2a80d1ced8c24f3b47afa8c5064fd08e265ab0a58e6e3345de80da0b654a,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/oauth-url.mjs,scripts,.mjs,1180,36,873ed7ab1a8fa3ae2f0489e9be73cca5a2dcd8041fd99d30e0c8563b49c20b94,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase4a-paquetes-revision-humana.ts,scripts,.ts,7496,171,d85e9a9bcfc44c39c36197ec1e7134ab86277b3ca012a885396822cbe26a3790,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/debug-linker-final.ts,scripts,.ts,750,20,2cec9ceb76e8596d306489d80c85ae6868b0d35f15b078d0441e4dd6f213f72d,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/google-analytics-config.mjs,scripts,.mjs,4897,107,af3a8e84990e6e17d3b6ddfd59f6918451f9eefe43036bbd964712656404ce4d,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase3b-aplicar-correcciones.ts,scripts,.ts,13622,323,7c201834b441125b1f1f051128a6939927e01f557af6b0a7d5ccfef8d5861d1e,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/corregir-citas-criticas-blog.ts,scripts,.ts,21458,473,de17e5bc22fadc07dbb4c542941d17eb5dc5ec23d7383a019f96f77f77c7f901,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/backup-blog.ts,scripts,.ts,3278,98,3a97e0f26f1898f3046a1b79d18bb9e5c862374fd4fcb49cf962a7e2ef652cf9,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase7-generar-artefactos-rapidos.ts,scripts,.ts,9744,262,98a709009ca760e46f699f5563db84080a05176c33b1b73a14517c6f77403c20,review,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,P1,Media,,"No aparece en package.json, CI, docs ni otros scripts."
scripts/oauth-get-refresh-token.mjs,scripts,.mjs,8581,240,41145f391c500e5a23b4365893d76907178e2c8ed3969dd2c75479d1410b5075,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/README.md,scripts,.md,4318,61,ab0bef30a5f96eb35dcb55c2619f9f4322bc6448ad869a4e749504e3247d8048,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/fase3b-fix-meta-fianza.ts,scripts,.ts,2075,62,e816b499cae94cadbf23b1cb29945dc879ce0b91a6ce2902615887b7339823db,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
scripts/seo-indexability-audit.mjs,scripts,.mjs,16183,342,e1af206ec416f88d647327f71ed1eaa8bfb84f25c18439f5f1abbcde8078133c,review,MANTENER_Y_REVISAR,P3,Media,,No se confirmó obsolescencia en el análisis estático; conservar hasta validación dinámica.
