id,source_file,source_row_or_section,path_or_object,domain,original_priority,original_recommendation,current_status,current_evidence,decision,implementation_commit,tests,remaining_action,risk,production_required
INV-0065,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,66,scripts/update-pension-db.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,El archivo ya no existe en HEAD; Knip actual informa 0 imports no resueltos.,REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0066,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,67,scripts/update-prestaciones-db.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,El archivo ya no existe en HEAD; Knip actual informa 0 imports no resueltos.,REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0067,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,68,scripts/extract-prestaciones.js,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0068,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,69,scripts/corregir-articulos.ts,tooling,P2,MANTENER_Y_PLANIFICAR_REFACTORIZACION,KEEP,"Archivo versionado en HEAD; sha256=45467ee8786f53078d59cbb62a2331e006ebcd2896dd627d28efcdff58c2dd4c. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
INV-0069,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,70,scripts/check-info-items.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0070,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,71,scripts/bing-site-explorer-auth.mjs,security,P3,MANTENER_Y_REVISAR,KEEP,"Archivo versionado en HEAD; sha256=897766b9fb6d326bb2b1e14eec9771256955c0885072f26e4feff9b659726255. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Bajo,false
INV-0071,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,72,scripts/seo-submit-indexnow.mjs,public-web,P3,MANTENER_Y_REVISAR,KEEP,"Archivo versionado en HEAD; sha256=2e102c24055955fef40756908f6df6b1ce2377968e729c19df38e840bbc11b04. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Bajo,false
INV-0072,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,73,scripts/prescripcion_original.html,tooling,P3,MANTENER_Y_REVISAR,DELETE,Ausente de HEAD; retirada trazable en 65aaba2261b2e7c9cab8ff83e7de265ea2912e35. Los gates actuales no detectan consumidores rotos.,DELETE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run verify; git diff --check,,Bajo,false
INV-0073,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,74,scripts/migrate-internal-links.ts,tooling,P3,MANTENER_Y_REVISAR,DELETE,Ausente de HEAD; retirada trazable en 65aaba2261b2e7c9cab8ff83e7de265ea2912e35. Los gates actuales no detectan consumidores rotos.,DELETE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run verify; git diff --check,,Bajo,false
INV-0074,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,75,scripts/optimize-images.mjs,tooling,P3,MANTENER_Y_REVISAR,KEEP,"Archivo versionado en HEAD; sha256=6de9bc96be615f8d7cb435f3306523169825ad99f46a348a25b83eb3bb59e5c5. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Bajo,false
INV-0075,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,76,scripts/auditar-performance-publico.ts,tooling,P3,MANTENER_Y_REVISAR,KEEP,"Archivo versionado en HEAD; sha256=1f25587744dc4428b78bfedc76ba7c91fe37378ed62239a1537ed80051f8e014. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Bajo,false
INV-0076,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,77,scripts/update-changelog.js,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0077,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,78,scripts/fase3-validar-lote.ts,tooling,P3,MANTENER_Y_REVISAR,DELETE,Ausente de HEAD; retirada trazable en 65aaba2261b2e7c9cab8ff83e7de265ea2912e35. Los gates actuales no detectan consumidores rotos.,DELETE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run verify; git diff --check,,Bajo,false
INV-0078,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,79,scripts/detectar-posts-plantilla.ts,tooling,P3,MANTENER_Y_REVISAR,KEEP,"Archivo versionado en HEAD; sha256=19d42acaff2ef74bb71f2550cff729d7ca996101eca4f243fc00668b8c036aef. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Bajo,false
INV-0079,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,80,scripts/fase7b-aplicar-correcciones-juridicas.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0080,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,81,scripts/fase7-consolidar-lote-a-corregido.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0081,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,82,scripts/auditar-delitos.js,tooling,P3,MANTENER_Y_REVISAR,KEEP,"Archivo versionado en HEAD; sha256=b1483d82dc84f7cd5ebdda29e83d21b6bd57bb5c7d36b6c96c5ac0cd7a8c4ddd. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Bajo,false
INV-0082,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,83,scripts/fase5a-paquetes-revision-humana.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0083,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,84,scripts/pension_original.html,tooling,P3,MANTENER_Y_REVISAR,DELETE,Ausente de HEAD; retirada trazable en 65aaba2261b2e7c9cab8ff83e7de265ea2912e35. Los gates actuales no detectan consumidores rotos.,DELETE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run verify; git diff --check,,Bajo,false
INV-0084,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,85,scripts/fase3b-reclasificar-lote.ts,tooling,P3,MANTENER_Y_REVISAR,DELETE,Ausente de HEAD; retirada trazable en 65aaba2261b2e7c9cab8ff83e7de265ea2912e35. Los gates actuales no detectan consumidores rotos.,DELETE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run verify; git diff --check,,Bajo,false
INV-0085,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,86,scripts/analyze-topics.js,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0086,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,87,scripts/seo-live-doctor.mjs,public-web,P3,MANTENER_Y_REVISAR,KEEP,"Archivo versionado en HEAD; sha256=32a10494d17d4dbe5eb932ae34626cd8f07eb0b4e1c0b70bb28bb89ff67b7d5a. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Bajo,false
INV-0087,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,88,scripts/fase4b-integridad-correcciones.ts,tooling,P3,MANTENER_Y_REVISAR,DELETE,Ausente de HEAD; retirada trazable en 65aaba2261b2e7c9cab8ff83e7de265ea2912e35. Los gates actuales no detectan consumidores rotos.,DELETE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run verify; git diff --check,,Bajo,false
INV-0088,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,89,scripts/bing-import-dashboard-export.mjs,tooling,P3,MANTENER_Y_REVISAR,KEEP,"Archivo versionado en HEAD; sha256=88bd2c5638a328ff5c0e2a48ce90db79f4acc6171d67696fa7fc177f8896c06f. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Bajo,false
INV-0089,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,90,scripts/fase7b-resolver-huerfanos.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0090,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,91,scripts/fase3d-reconstruir-claims-ausentes.ts,tooling,P3,MANTENER_Y_REVISAR,KEEP,"Archivo versionado en HEAD; sha256=4eccf958252f43e1353c9b23fb94edee74ccde83902f61231b259e8055a9b384. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Bajo,false
INV-0091,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,92,scripts/fase7-aplicar-correcciones.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0092,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,93,scripts/fase6-prepare-lote.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0093,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,94,scripts/generar-inventario-completo.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,562e9123,npm run verify; npm run repo:knip,,Alto,false
INV-0094,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,95,scripts/test-auto-linker.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0095,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,96,scripts/fase7c-crawl-134.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0096,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,97,scripts/visual-regression.cjs,tooling,P3,MANTENER_Y_REVISAR,KEEP,"Archivo versionado en HEAD; sha256=3a1a80f66ac319902ce2c7ee71c50d4cd6075e744f86d27e992a70abd15a4f55. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Bajo,false
INV-0097,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,98,scripts/google-search-console-live.mjs,tooling,P3,MANTENER_Y_REVISAR,KEEP,"Archivo versionado en HEAD; sha256=560880d0e06513779e230f13a39df1a15eb3dfbb59f8cd1843869bd4ab1813f5. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Bajo,false
INV-0098,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,99,scripts/fase6d-restore-wrong.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0099,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,100,scripts/fase3b-verificar-lote.ts,tooling,P3,MANTENER_Y_REVISAR,DELETE,Ausente de HEAD; retirada trazable en 65aaba2261b2e7c9cab8ff83e7de265ea2912e35. Los gates actuales no detectan consumidores rotos.,DELETE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run verify; git diff --check,,Bajo,false
INV-0100,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,101,scripts/domesticas_modified.html,tooling,P3,MANTENER_Y_REVISAR,DELETE,Ausente de HEAD; retirada trazable en 65aaba2261b2e7c9cab8ff83e7de265ea2912e35. Los gates actuales no detectan consumidores rotos.,DELETE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run verify; git diff --check,,Bajo,false
INV-0101,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,102,scripts/restore-target-posts.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,El archivo ya no existe en HEAD; Knip actual informa 0 imports no resueltos.,REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0102,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,103,scripts/seo-ahrefs-audit.mjs,public-web,P2,MANTENER_Y_PLANIFICAR_REFACTORIZACION,KEEP,"Archivo versionado en HEAD; sha256=e2e881087d266570526ad8a2f2fe03b47fd0f0e41dbd65c74dfd7ee45d6003ff. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
INV-0103,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,104,scripts/fase7b-corregir-titles.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0104,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,105,scripts/fase7b-inventario-definitivo.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0105,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,106,scripts/ahrefs-analyze.mjs,tooling,P3,MANTENER_Y_REVISAR,KEEP,"Archivo versionado en HEAD; sha256=68ca31abb6bac102b5732c39fb1b40a4ac3f2dd7ba66e812f00128c5ed1cd9b5. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Bajo,false
INV-0106,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,107,scripts/update-allanamiento-db.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,El archivo ya no existe en HEAD; Knip actual informa 0 imports no resueltos.,REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0107,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,108,scripts/screenshot-audit.cjs,tooling,P3,MANTENER_Y_REVISAR,KEEP,"Archivo versionado en HEAD; sha256=316a9368cbec7298f7ab56bb4c422ea07e22115267afc2f0f012be1efaab7fba. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Bajo,false
INV-0108,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,109,scripts/update-prescripcion-db.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,El archivo ya no existe en HEAD; Knip actual informa 0 imports no resueltos.,REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0109,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,110,scripts/fase3e-validar-produccion.mjs,tooling,P3,MANTENER_Y_REVISAR,DELETE,Ausente de HEAD; retirada trazable en 65aaba2261b2e7c9cab8ff83e7de265ea2912e35. Los gates actuales no detectan consumidores rotos.,DELETE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run verify; git diff --check,,Bajo,false
INV-0110,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,111,scripts/prestaciones_original.html,tooling,P3,MANTENER_Y_REVISAR,DELETE,Ausente de HEAD; retirada trazable en 65aaba2261b2e7c9cab8ff83e7de265ea2912e35. Los gates actuales no detectan consumidores rotos.,DELETE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run verify; git diff --check,,Bajo,false
INV-0111,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,112,scripts/cleanup-e2e-users.mjs,tooling,P3,MANTENER_Y_REVISAR,DELETE,Ausente de HEAD; retirada trazable en 65aaba2261b2e7c9cab8ff83e7de265ea2912e35. Los gates actuales no detectan consumidores rotos.,DELETE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run verify; git diff --check,,Bajo,false
INV-0112,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,113,scripts/allanamiento_original.html,tooling,P3,MANTENER_Y_REVISAR,DELETE,Ausente de HEAD; retirada trazable en 65aaba2261b2e7c9cab8ff83e7de265ea2912e35. Los gates actuales no detectan consumidores rotos.,DELETE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run verify; git diff --check,,Bajo,false
INV-0113,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,114,scripts/seo-update-ctas-tracking.ts,public-web,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,562e9123,npm run verify; npm run repo:knip,,Alto,false
INV-0114,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,115,scripts/inspect-urls.mjs,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,562e9123,npm run verify; npm run repo:knip,,Alto,false
INV-0115,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,116,scripts/check-delitos-articulos.mjs,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0116,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,117,scripts/submit-indexnow.mjs,tooling,P2,MANTENER_Y_PLANIFICAR_REFACTORIZACION,KEEP,"Archivo versionado en HEAD; sha256=f366f86075e3e290077be7bcfc6d20119097896ae80d7c19bac69317441db22f. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Medio,false
INV-0117,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,118,scripts/analytics-validate.mjs,tooling,P3,MANTENER_Y_REVISAR,KEEP,"Archivo versionado en HEAD; sha256=1eec3188e80b22019c87693395ab830dc36a5a04d55c2840d563d83eb676d310. Higiene, boundaries, build y Knip no muestran un defecto activo atribuible a esta fila.",KEEP,,npm run verify; npm run repo:knip,,Bajo,false
INV-0118,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,119,scripts/fase6c-inventory.ts,tooling,P1,VALIDAR_ARCHIVAR_O_ELIMINAR_SCRIPT,DONE_VERIFIED,"Ausente en HEAD; build, tests y Knip actuales pasan.",ARCHIVE_OR_REMOVE_VERIFIED,1d17990b,npm run verify; npm run repo:knip,,Alto,false
INV-0119,docs/audits/archive/2026-07-27/repository/data/inventario-archivos.csv,120,scripts/fase5a-extraer-claims.ts,tooling,P2,MANTENER_Y_PLANIFICAR_REFACTORIZACION,DELETE,Ausente de HEAD; retirada trazable en 65aaba2261b2e7c9cab8ff83e7de265ea2912e35. Los gates actuales no detectan consumidores rotos.,DELETE,65aaba2261b2e7c9cab8ff83e7de265ea2912e35,npm run verify; git diff --check,,Medio,false
